GEO_ID,state,county,county_name,avg_household_size,avg_family_size,pop_in_households,pop_in_school,pop_in_college,attainment_gt_12th,attainment_gt_bachelors,pop_veterans,pop_native,pop_foreign_born,naturalized_citizen,not_citizen,foreign_born_europe,foreign_born_asia,foreign_born_africa,foreign_born_oceania,foreign_born_latin_america,foreign_born_north_america,households_with_computer,households_with_internet,pop_in_labor_force,civilian_labor_force,civilian_labor_force_employed,civilian_labor_force_unemployed,armed_forces,pop_not_in_labor_force,work_commute_drove_alone,work_commute_carpooled,work_commute_public_transport,work_commute_walked,work_commute_other,work_commute_from_home,work_commute_avg_time_minutes,worker_class_private_or_salary,worker_class_government,worker_class_self_employed,worker_class_unpaid_family,median_household_income_dollars,avg_household_income_dollars,pop_noninstitutionalized,pop_with_health_insurance,pop_without_health_insurance,pop_total,pop_male,pop_female,pop_hispanic_alone,pop_white_alone,pop_black_alone,pop_american_indian_alaska_native_alone,pop_native_hawaiian_pacific_islander_alone,pop_other_race_alone,pop_two_or_more_races,pop_citizen_over_18,pop_citizen_over_18_male,pop_citizen_over_18_female,pop_in_school_not_college,attainment_lt_12th_no_diploma
0500000US16059,16,059,"Lemhi County, Idaho",2.34,3.32,8101,1390,222,5575,1478,574,8201,48,21,27,8,7,0,0,28,5,3219,3072,3684,3642,3568,74,42,3295,2419,363,0,227,33,408,15.5,2622,560,377,9,53202,74280,8141,7641,500,8249,4197,4052,324,7544,8,34,10,40,286,6823,3430,3393,1168.0,564.0
0500000US16061,16,061,"Lewis County, Idaho",2.28,2.86,3595,727,65,2458,572,311,3639,43,29,14,0,20,0,0,15,8,1397,1289,1404,1404,1370,34,0,1547,992,118,0,50,18,170,21.4,859,355,154,2,51615,73126,3665,3257,408,3682,1850,1832,158,3008,42,48,0,33,356,2860,1454,1406,662.0,231.0
0500000US16063,16,063,"Lincoln County, Idaho",2.87,3.40,5311,1362,366,2992,395,298,4515,843,295,548,3,18,7,0,805,10,1730,1596,2804,2804,2666,138,0,1355,2084,297,21,85,23,140,33.6,1895,557,214,0,71453,80528,5311,4680,631,5358,2811,2547,1735,3335,30,23,0,10,208,3423,1803,1620,996.0,568.0
0500000US16065,16,065,"Madison County, Idaho",3.24,3.46,43129,31099,22714,17911,7701,675,51752,2866,496,2370,188,585,128,0,1324,641,13167,10495,30852,30852,28300,2552,0,14169,16183,3361,265,3859,380,3684,16.4,21978,4955,1271,96,60160,90919,54305,51656,2649,54618,24724,29894,5369,45595,542,132,157,470,1537,41301,18105,23196,8385.0,506.0
0500000US16067,16,067,"Minidoka County, Idaho",2.73,3.29,22126,5789,955,11619,2203,938,19588,2620,1309,1311,15,35,23,0,2541,6,7463,7027,10884,10884,10511,373,0,5902,8373,1269,3,62,166,491,17.4,8254,1280,941,36,70377,87232,22161,19194,2967,22208,11214,10994,8227,13055,22,277,0,51,521,14637,7335,7302,4834.0,2372.0
0500000US16069,16,069,"Nez Perce County, Idaho",2.40,2.93,41429,9620,2464,28041,8115,2822,41990,707,495,212,86,364,63,19,99,76,16389,15436,20490,20392,19864,528,98,14195,15553,1368,51,401,250,1798,16.7,15029,3599,1212,24,72599,91379,41865,38628,3237,42697,21280,21417,1885,36486,70,1787,79,208,1814,33459,16551,16908,7156.0,1852.0
0500000US16071,16,071,"Oneida County, Idaho",2.46,2.91,4728,1302,258,2998,835,268,4715,53,35,18,18,0,0,0,35,0,1803,1653,2278,2276,2243,33,2,1366,1637,220,7,20,0,346,26.6,1489,520,234,0,74954,88643,4726,4410,316,4768,2352,2416,212,4379,19,19,0,21,118,3461,1703,1758,1044.0,135.0
0500000US16073,16,073,"Owyhee County, Idaho",2.84,3.45,12331,2596,228,6578,1041,725,11156,1347,306,1041,33,3,4,0,1242,65,3981,3753,5585,5573,5459,114,12,4218,4066,528,4,178,87,458,27.7,4091,736,619,13,64406,79387,12341,9636,2705,12503,6465,6038,3103,8479,66,243,25,35,535,8489,4208,4281,2368.0,1830.0
0500000US16075,16,075,"Payette County, Idaho",2.74,3.25,26570,6376,955,15730,3155,1818,25400,1371,641,730,130,27,0,0,1136,78,9258,8444,12113,12050,11664,386,63,8564,9529,977,0,212,93,672,23.1,8610,2004,951,99,67673,82851,26547,24668,1879,26771,13390,13381,4790,20204,30,78,0,337,1136,19215,9424,9791,5421.0,2509.0
0500000US16077,16,077,"Power County, Idaho",2.86,3.34,8057,2459,351,4499,784,352,7084,1049,452,597,2,0,92,10,945,0,2726,2533,3858,3858,3641,217,0,2169,2416,432,12,254,81,344,16.3,2526,646,325,144,61146,75933,8068,6866,1202,8133,4233,3900,2787,4917,36,71,0,3,319,5113,2507,2606,2108.0,628.0
0500000US16079,16,079,"Shoshone County, Idaho",2.35,3.12,13538,2354,315,8979,1266,1148,13540,245,127,118,88,43,26,19,23,46,5245,5083,6257,6257,5927,330,0,4938,4373,522,38,362,27,470,21.6,4720,877,311,19,55527,67324,13617,12360,1257,13785,6894,6891,565,12232,142,118,38,24,619,10810,5431,5379,2039.0,1007.0
0500000US16081,16,081,"Teton County, Idaho",2.65,3.34,12408,2336,335,8178,4408,404,11107,1318,326,992,138,0,12,0,1074,94,4618,4437,7360,7360,7271,89,0,2605,4650,729,114,227,88,1248,33.9,5573,779,919,0,99805,130295,12408,10610,1798,12425,6415,6010,2146,9858,0,82,0,0,329,8763,4591,4172,2001.0,661.0
0500000US16083,16,083,"Twin Falls County, Idaho",2.65,3.16,92266,23171,3884,54352,14322,5096,85761,7973,3821,4152,930,1598,374,88,4838,145,33318,31676,46454,46385,44973,1412,69,25429,34970,4831,10,464,748,3263,17.8,35579,5450,3802,142,67409,90415,92721,83284,9437,93734,46512,47222,16912,70557,766,254,293,423,3469,65286,31635,33651,19287.0,6540.0
0500000US16085,16,085,"Valley County, Idaho",2.82,3.30,12172,2302,527,8607,3797,842,12218,171,78,93,40,28,0,0,96,7,4213,4056,5283,5218,4969,249,65,4975,3199,222,2,434,185,821,18.7,3739,934,287,9,76078,109882,12251,11170,1081,12389,6487,5902,670,11167,5,9,15,110,388,9970,5231,4739,1775.0,856.0
0500000US16087,16,087,"Washington County, Idaho",2.61,3.09,10962,2282,377,7024,1617,730,10434,708,302,406,77,95,0,16,491,29,3895,3718,4304,4296,4071,225,8,4726,2829,472,0,187,156,328,18.6,2769,920,372,10,54000,77135,10972,9987,985,11142,5570,5572,1843,8648,33,13,17,41,475,8262,4084,4178,1905.0,814.0
0500000US17001,17,001,"Adams County, Illinois",2.25,2.95,62879,14712,3032,42244,12365,3872,63963,791,482,309,94,280,60,0,337,20,25604,24147,33923,33880,32566,1314,43,18140,25475,2667,135,836,511,2423,16.9,27329,3582,1629,26,66220,85695,63688,60872,2816,64754,31912,32842,1350,58307,1826,47,9,120,2660,49879,24377,25502,11680.0,2780.0
0500000US17003,17,003,"Alexander County, Illinois",2.50,3.37,4752,1182,175,3058,439,354,4827,48,31,17,4,19,0,0,17,8,1465,1179,1929,1929,1804,125,0,2002,1495,79,0,12,45,80,30.6,1205,509,90,0,47043,68282,4780,4328,452,4875,2392,2483,33,3066,1604,0,0,0,151,3818,1851,1967,1007.0,439.0
0500000US17005,17,005,"Bond County, Illinois",2.38,3.09,14614,4059,1438,10283,2468,890,16538,178,76,102,30,83,0,0,51,14,5723,5318,7519,7503,7162,341,16,6708,5618,287,4,346,83,567,23.6,5491,1165,506,0,65959,90080,15203,14659,544,16716,8854,7862,336,14351,1023,174,0,19,706,13651,7255,6396,2621.0,1132.0
0500000US17007,17,007,"Boone County, Illinois",2.72,3.15,52933,13120,2613,30756,8436,2308,47226,6004,3089,2915,758,543,22,0,4596,85,18622,17755,27925,27925,25871,2054,0,14541,19866,2446,67,246,172,2426,26.6,21897,3186,779,9,84571,106291,52935,49978,2957,53230,26822,26408,13651,36170,1214,13,0,196,1475,37734,18668,19066,10507.0,4924.0
0500000US17009,17,009,"Brown County, Illinois",2.15,2.77,4387,1024,168,3683,604,212,6222,100,41,59,7,0,0,0,93,0,1885,1726,2255,2255,2186,69,0,3186,1718,163,2,75,13,156,15.9,1778,248,156,4,67917,81732,4394,4300,94,6322,4040,2282,424,4686,1123,3,0,0,83,5201,3492,1709,856.0,1118.0
0500000US17011,17,011,"Bureau County, Illinois",2.31,2.85,32378,6587,987,21529,5099,1632,31753,1113,623,490,109,216,0,0,788,0,13144,12111,16874,16874,16156,718,0,10014,12665,1683,20,390,207,861,21.1,12905,2312,912,27,69257,87255,32444,30701,1743,32866,16305,16561,3357,27807,193,11,0,97,1117,25656,12616,13040,5600.0,2010.0
0500000US17013,17,013,"Calhoun County, Illinois",3.41,4.08,4220,887,167,2926,624,331,4316,14,11,3,9,1,0,0,4,0,1102,1067,1975,1975,1911,64,0,1609,1394,91,0,1,3,375,47.7,1417,260,234,0,93203,105834,4254,4153,101,4330,2245,2085,36,4085,64,1,0,5,139,3466,1795,1671,720.0,176.0
0500000US17015,17,015,"Carroll County, Illinois",2.12,2.72,13953,2704,584,10313,2059,1105,15197,379,147,232,53,98,17,5,206,0,6050,5666,6696,6678,6473,205,18,6566,5060,609,57,174,55,433,24.6,5016,943,508,6,60758,77693,13983,13178,805,15576,8556,7020,820,13674,612,42,0,37,266,12586,6919,5667,2120.0,1286.0
0500000US17017,17,017,"Cass County, Illinois",2.46,3.02,12637,2927,418,7478,1797,565,10971,1813,400,1413,19,91,312,73,1318,0,4762,4445,5871,5869,5622,247,2,4162,4409,656,0,51,84,314,21.0,4509,857,233,23,68125,81028,12685,11708,977,12784,6230,6554,2929,8934,508,9,70,53,164,8466,4188,4278,2509.0,1179.0
0500000US17019,17,019,"Champaign County, Illinois",2.27,3.04,193721,76112,44816,115306,55991,7227,179094,29647,9604,20043,2568,16737,3605,67,6220,450,82771,77341,105312,104876,100362,4514,436,68335,63462,7663,3380,6851,2182,15361,16.9,65787,29444,4944,187,63683,91413,207090,196400,10690,208741,103870,104871,17249,130275,27965,120,43,762,8479,150733,73643,77090,31296.0,5937.0
0500000US17021,17,021,"Christian County, Illinois",2.34,3.13,31791,6664,1183,22260,4198,2224,33141,397,233,164,64,99,4,0,227,3,12718,11910,15813,15805,15082,723,8,12227,12351,1212,57,158,85,1067,22.0,11422,2688,954,18,62611,80611,31840,30590,1250,33538,17733,15805,1112,30528,718,11,13,99,810,26892,14323,12569,5481.0,2233.0
0500000US17023,17,023,"Clark County, Illinois",2.29,2.75,14983,3120,500,9969,2685,925,15065,201,80,121,51,18,0,0,110,22,5978,5741,7487,7480,7202,278,7,4724,5914,583,1,103,64,367,25.2,5411,1234,544,13,72927,87731,14976,14279,697,15266,7685,7581,285,14503,70,6,0,0,383,11745,5823,5922,2620.0,807.0
0500000US17025,17,025,"Clay County, Illinois",2.39,2.92,12685,3221,610,8158,1180,880,13021,31,16,15,10,15,1,0,5,0,4829,4560,5870,5869,5585,284,1,4499,4750,505,17,33,0,244,25.0,4354,876,331,24,60417,78529,12867,12207,660,13052,6480,6572,264,12377,38,15,0,27,303,9926,4870,5056,2611.0,853.0
0500000US17027,17,027,"Clinton County, Illinois",2.39,2.94,34807,7612,1292,24376,6834,2497,36086,868,357,511,87,154,7,0,591,29,13719,13227,18882,18814,18171,643,68,11171,13672,1356,56,457,119,2258,25.9,14012,2889,1252,18,86588,108402,34961,33271,1690,36954,19143,17811,1512,33295,1147,49,0,10,728,28565,14868,13697,6320.0,2049.0
0500000US17029,17,029,"Coles County, Illinois",2.06,2.62,42965,12235,5562,27607,8153,2171,45479,1298,712,586,254,584,66,17,368,9,19615,17858,23861,23791,22336,1455,70,15328,16432,1989,23,1025,552,1548,18.2,16991,3827,1502,16,56478,74657,45981,42719,3262,46777,22945,23832,1809,41146,1666,14,3,183,1442,37642,18179,19463,6673.0,2697.0
0500000US17031,17,031,"Cook County, Illinois",2.43,3.22,5094189,1219440,339615,3224913,1555601,132321,4055022,1127068,591964,535104,234961,320767,50198,2839,507955,10348,2000086,1903624,2794546,2792888,2597162,195726,1658,1427420,1392162,196668,300955,101572,68535,480070,31.5,2151363,317459,123987,4353,83498,120717,5136506,4681909,454597,5182090,2528888,2653202,1387163,2077522,1130881,3815,1288,20578,152984,3590883,1709577,1881306,879825.0,416621.0
0500000US17033,17,033,"Crawford County, Illinois",2.30,2.89,17216,3651,757,12119,2757,1170,18292,219,163,56,22,62,0,17,118,0,7005,6631,8475,8441,8187,254,34,6838,6899,536,19,205,75,378,18.1,6244,1395,524,24,71674,88845,17268,16351,917,18511,9828,8683,491,16711,636,103,0,14,511,14710,7904,6806,2894.0,1266.0
0500000US17035,17,035,"Cumberland County, Illinois",2.44,3.03,10199,2310,494,6866,1428,535,10316,18,11,7,7,4,0,0,7,0,3824,3636,5462,5462,5388,74,0,2906,4287,320,10,206,7,451,23.5,4121,851,400,16,73327,87318,10199,9661,538,10334,5154,5180,38,9816,18,0,0,0,458,8010,3967,4043,1816.0,428.0
0500000US17037,17,037,"DeKalb County, Illinois",2.42,3.07,95884,31809,14297,55925,19980,4092,94220,6483,2925,3558,788,1784,577,64,3192,78,38136,36680,55686,55667,51880,3787,19,25716,37955,4861,381,2120,700,4735,26.7,40090,9049,2719,22,70724,90834,100030,94906,5124,100703,50024,50679,14647,71499,6810,179,0,493,4813,75694,37343,38351,17512.0,4712.0
0500000US17039,17,039,"De Witt County, Illinois",2.30,2.96,15149,2945,506,10326,2550,1208,15094,279,184,95,64,4,0,0,210,1,6177,5673,7732,7709,7403,306,23,4775,5905,428,24,129,69,775,23.3,5847,1123,423,10,71678,86800,15138,14647,491,15373,7677,7696,540,14255,155,35,0,0,358,11998,5951,6047,2439.0,665.0
0500000US17041,17,041,"Douglas County, Illinois",2.51,3.02,19498,4191,786,11660,2780,988,18927,824,348,476,133,109,0,0,577,5,6950,6426,10117,10087,9832,255,30,5411,7154,864,0,389,620,573,20.4,7664,1379,680,109,77320,92377,19498,16496,3002,19751,9702,10049,1672,17268,245,11,0,72,401,14498,7106,7392,3405.0,1666.0
0500000US17043,17,043,"DuPage County, Illinois",2.61,3.17,916086,230717,62157,601377,335398,25169,739041,190983,111367,79616,45780,84639,6021,341,52092,2110,341967,332491,510027,509668,484518,25150,359,240306,309059,32240,18921,7348,6415,102250,27.7,412208,51842,19754,714,112096,152117,923269,875428,47841,930024,460522,469502,149533,578175,45054,323,205,3862,32402,651650,317669,333981,168560.0,45564.0
0500000US17045,17,045,"Edgar County, Illinois",2.13,2.62,16142,3120,475,10860,2483,753,16364,171,84,87,45,39,0,0,87,0,7061,6592,7967,7967,7619,348,0,5748,6330,455,95,214,43,325,17.9,6033,967,579,40,59941,77577,16189,15310,879,16535,8074,8461,252,15842,108,3,5,0,288,13197,6352,6845,2645.0,1320.0
0500000US17047,17,047,"Edwards County, Illinois",2.27,2.79,6058,1216,140,3962,601,330,6025,50,21,29,13,19,0,0,2,16,2444,2270,2964,2964,2799,165,0,1964,2180,299,8,122,47,133,23.4,2247,294,256,2,60519,76364,6062,5700,362,6075,2995,3080,89,5755,6,0,0,5,205,4712,2334,2378,1076.0,347.0
0500000US17049,17,049,"Effingham County, Illinois",2.44,3.04,34042,7818,1070,22179,6409,1799,33959,563,254,309,71,148,9,0,283,52,13332,12644,17850,17850,17478,372,0,9302,13750,987,30,303,200,2036,18.1,14141,2081,1210,46,80404,99682,34161,32351,1810,34522,17461,17061,955,32525,101,5,0,81,568,25948,12952,12996,6748.0,1664.0
0500000US17051,17,051,"Fayette County, Illinois",2.60,3.20,20324,4161,741,13175,2592,1141,21126,189,102,87,88,33,0,0,44,24,7042,6556,9525,9525,9166,359,0,7869,7176,943,23,143,121,645,25.5,6935,1349,874,8,60944,80392,20392,18900,1492,21315,11098,10217,650,18815,692,54,12,0,1059,16873,8824,8049,3420.0,1916.0
0500000US17053,17,053,"Ford County, Illinois",2.23,2.76,13001,2769,275,8495,1749,814,13051,355,104,251,46,42,1,0,266,0,5405,5064,6647,6644,6281,363,3,4083,4963,527,10,126,39,574,24.6,4999,866,404,12,62439,79163,12998,12251,747,13406,6655,6751,707,11982,44,4,0,73,541,10092,4927,5165,2494.0,781.0
0500000US17055,17,055,"Franklin County, Illinois",2.28,2.87,36866,7693,1219,23685,4165,2380,36873,450,209,241,86,117,14,0,149,84,14897,13453,16913,16886,15593,1293,27,13279,12148,1572,50,221,208,1108,26.9,12027,2628,900,38,56740,72759,36853,34145,2708,37323,18540,18783,756,35133,135,28,0,78,1062,28842,14119,14723,6474.0,2748.0
0500000US17057,17,057,"Fulton County, Illinois",2.24,2.78,30911,6913,1288,21851,4454,1934,32629,391,159,232,48,86,2,0,255,0,12901,12132,14724,14674,13693,981,50,12622,11190,1057,9,410,167,686,25.8,10265,2583,802,43,60599,78763,30886,29750,1136,33020,17236,15784,830,30295,928,100,0,63,704,26339,13825,12514,5625.0,2265.0
0500000US17059,17,059,"Gallatin County, Illinois",2.28,2.90,4788,938,115,3077,482,244,4784,35,28,7,3,32,0,0,0,0,1806,1727,2205,2205,2003,202,0,1741,1727,161,0,2,19,42,26.1,1408,346,240,9,59219,77408,4794,4574,220,4819,2428,2391,57,4580,54,6,0,0,85,3826,1882,1944,823.0,468.0
0500000US17061,17,061,"Greene County, Illinois",2.58,3.17,11474,2440,313,7547,1570,675,11658,25,22,3,12,7,0,0,2,4,4179,3930,5449,5449,5184,265,0,3953,3886,611,7,41,54,511,29.0,3982,807,389,6,62192,84051,11474,11000,474,11683,5904,5779,128,11196,88,16,0,11,183,9105,4586,4519,2127.0,729.0
0500000US17063,17,063,"Grundy County, Illinois",2.57,3.12,52887,12865,2560,33386,8390,2854,51039,2180,1600,580,506,283,6,3,1367,15,19682,18896,28178,28167,26878,1289,11,13702,21768,1385,94,359,238,2655,26.8,22483,3119,1276,0,92235,111828,52930,51138,1792,53219,26809,26410,6368,43879,1213,29,0,134,1295,39700,19811,19889,10305.0,2209.0
0500000US17065,17,065,"Hamilton County, Illinois",2.30,2.94,7797,1844,433,5149,1181,478,7877,39,23,16,14,11,0,0,0,14,2881,2734,3722,3722,3531,191,0,2614,3060,209,21,30,11,81,26.8,2680,553,298,0,65746,92896,7847,7250,597,7916,3954,3962,57,7498,17,13,10,28,252,6169,3081,3088,1411.0,469.0
0500000US17067,17,067,"Hancock County, Illinois",2.23,2.82,17004,3643,535,11698,3138,962,17030,251,75,176,48,54,3,0,146,0,6906,6270,8264,8247,7898,349,17,5797,6588,371,11,163,56,586,24.1,5722,1229,928,19,65865,83824,17045,16066,979,17281,8713,8568,397,16246,128,10,15,18,405,13487,6703,6784,3108.0,800.0
0500000US17069,17,069,"Hardin County, Illinois",2.25,2.87,3479,553,72,2665,385,263,3595,10,10,0,0,7,0,0,3,0,1295,1214,1305,1305,1269,36,0,1871,1014,127,16,45,15,27,28.2,1016,225,28,0,54271,64030,3513,3383,130,3605,1889,1716,33,3451,49,0,0,9,63,3072,1558,1514,481.0,234.0
0500000US17071,17,071,"Henderson County, Illinois",2.27,2.72,6130,1122,127,4260,967,475,6156,37,27,10,16,21,0,0,0,0,2362,2272,2833,2833,2612,221,0,2335,2255,147,7,24,0,107,26.1,1910,489,204,9,62227,73914,6138,5976,162,6193,3099,3094,76,5801,19,41,0,31,214,5038,2489,2549,995.0,426.0
0500000US17073,17,073,"Henry County, Illinois",2.36,2.91,47924,10764,1852,32129,8606,2842,47806,837,527,310,34,199,11,0,550,43,18899,17581,24431,24431,23252,1179,0,14980,18325,1709,30,565,291,1986,22.2,17749,3904,1544,55,71911,93368,47968,46029,1939,48643,24208,24435,3366,42305,480,5,3,291,1939,37817,18793,19024,8912.0,2659.0
0500000US17075,17,075,"Iroquois County, Illinois",2.27,2.81,26032,5271,689,16663,3403,1392,25530,919,405,514,59,87,0,9,757,7,10679,9903,12970,12970,12390,580,0,8603,9943,886,25,249,225,927,25.0,9792,1516,1042,40,66255,84074,26054,24484,1570,26449,13122,13327,2187,23060,204,20,0,112,777,20234,9966,10268,4582.0,2037.0
0500000US17077,17,077,"Jackson County, Illinois",2.13,2.98,48943,17745,9859,29348,11475,2159,50052,3012,993,2019,359,1902,95,9,589,58,21717,19860,25008,24954,23090,1864,54,19186,15796,1865,162,1117,490,2347,20.3,15757,5655,1629,49,48763,70409,52468,49156,3312,53064,26426,26638,2811,37830,7393,38,11,542,2469,41163,20231,20932,7886.0,2257.0
0500000US17079,17,079,"Jasper County, Illinois",2.42,2.89,9073,1959,379,5905,1346,407,9072,108,13,95,44,14,0,0,44,6,3565,3316,4927,4927,4721,206,0,2431,3806,389,34,24,54,383,28.1,3748,557,403,13,74755,89165,9106,8647,459,9180,4677,4503,123,8887,7,0,3,0,148,7037,3579,3458,1580.0,529.0
0500000US17081,17,081,"Jefferson County, Illinois",2.37,2.95,35058,7579,1146,23802,4683,2196,35870,680,370,310,50,277,37,24,286,6,13719,12698,17364,17342,16340,1002,22,12051,13212,1585,50,106,221,871,19.6,13290,2046,980,24,63118,80324,35162,32626,2536,36550,18871,17679,1030,30570,2137,120,0,135,2207,28130,14442,13688,6433.0,1973.0
0500000US17083,17,083,"Jersey County, Illinois",2.54,3.12,20215,4893,1388,14089,3389,1485,21054,220,76,144,51,65,16,0,88,0,7122,6878,10707,10707,10343,364,0,6949,7472,934,29,306,105,1171,27.1,8236,1321,786,0,80361,98416,20917,19875,1042,21274,10382,10892,340,20132,118,5,22,11,503,16923,8217,8706,3505.0,877.0
0500000US17085,17,085,"Jo Daviess County, Illinois",2.08,2.55,21594,3747,565,15470,4801,1305,21433,418,237,181,128,134,3,0,132,21,9541,9061,10892,10892,10501,391,0,7398,7936,620,63,411,41,1297,22.1,8300,1442,741,18,73993,95031,21648,20635,1013,21851,10928,10923,912,20080,166,24,11,70,474,17721,8802,8919,3182.0,1134.0
0500000US17087,17,087,"Johnson County, Illinois",2.82,3.58,11568,2641,520,8106,1857,886,13218,158,67,91,21,39,0,0,98,0,3609,3285,4684,4684,4521,163,0,6460,3798,364,1,41,59,214,28.4,3234,1108,140,39,62528,78647,11578,10638,940,13376,7670,5706,597,10716,1039,0,0,33,958,10802,6400,4402,2121.0,1389.0
0500000US17089,17,089,"Kane County, Illinois",2.77,3.27,511800,131739,28926,303349,132046,16877,428216,89039,42650,46389,7977,14860,1759,307,63217,919,179291,172275,284754,284507,270875,13632,247,125203,187539,23609,4349,3186,4499,42136,27.8,229945,29773,10515,642,103163,131975,513520,473460,40060,517255,259104,258151,172723,279104,24561,324,254,1937,17476,349477,172194,177283,102813.0,43584.0
0500000US17091,17,091,"Kankakee County, Illinois",2.48,3.08,101820,24913,6405,65819,15226,5358,100519,6116,3056,3060,352,911,101,0,4678,74,38824,36476,52772,52754,50150,2604,18,32884,38347,4071,494,1448,654,3956,24.9,41405,6310,2353,82,71281,94302,105179,99231,5948,106635,52797,53838,13523,72459,15220,35,0,364,3986,79689,38845,40844,18508.0,6054.0
0500000US17093,17,093,"Kendall County, Illinois",3.03,3.45,137296,38561,7718,83272,32735,4537,121993,15682,8112,7570,3063,3835,513,0,8218,53,44613,43382,76276,76164,72855,3309,112,28695,54535,4580,698,409,548,10503,31.6,60190,9664,2886,115,111601,129379,137282,131792,5490,137675,68825,68850,30872,85403,10449,214,0,533,5365,93541,46374,47167,30843.0,5336.0
0500000US17095,17,095,"Knox County, Illinois",2.15,2.85,45077,10737,3047,30837,7190,2858,47484,1562,513,1049,194,515,290,16,547,0,19009,17623,22279,22264,21129,1135,15,17984,16412,1841,105,848,354,1191,20.4,16930,3272,892,35,57030,74560,46672,44327,2345,49046,24993,24053,3161,39210,3910,16,7,175,1950,38110,19192,18918,7690.0,3448.0
0500000US17097,17,097,"Lake County, Illinois",2.69,3.21,694063,182693,42771,430584,226749,25130,572508,141715,73324,68391,26342,44121,3633,679,65457,1483,251175,243715,388679,376923,357378,19545,11756,180899,237282,30514,9748,7411,5660,70334,28.5,299509,41198,15981,690,110416,155726,695389,647304,48085,714223,359228,354995,177631,401332,45196,512,296,3941,23810,484882,242112,242770,139922.0,44725.0
0500000US17099,17,099,"LaSalle County, Illinois",2.33,2.87,105638,22977,4050,70832,15805,6555,104497,4217,2062,2155,663,680,102,9,2718,45,42365,39650,54421,54397,51486,2911,24,34333,41706,4124,105,881,849,2582,26.0,41951,6874,2632,29,73045,93009,105924,101645,4279,108714,55412,53302,12161,89301,2715,9,5,274,3338,83702,42379,41323,18927.0,6302.0
0500000US17101,17,101,"Lawrence County, Illinois",2.48,3.24,13554,2797,431,9566,1643,874,14808,223,61,162,11,60,51,0,89,12,5148,4942,6459,6459,5936,523,0,6149,4466,613,19,239,37,496,20.8,4905,742,264,25,55324,79188,13579,12681,898,15031,8470,6561,323,12601,932,7,0,6,1093,12100,6951,5149,2366.0,1426.0
0500000US17103,17,103,"Lee County, Illinois",2.34,2.91,31183,6536,1122,22758,4835,1744,33111,758,284,474,146,226,10,0,368,8,12292,11654,15690,15690,14873,817,0,12458,12059,1393,87,181,168,811,24.6,11789,2270,812,2,70292,90634,31444,30261,1183,33869,17922,15947,2564,28257,1795,10,0,27,973,26758,14422,12336,5414.0,2207.0
0500000US17105,17,105,"Livingston County, Illinois",2.29,2.77,33537,7080,1062,22262,4774,1940,34703,862,494,368,183,223,21,0,386,49,13727,12933,17315,17313,16714,599,2,11477,13140,1180,24,505,355,1149,21.6,12994,2407,1289,24,73790,91317,33686,31943,1743,35565,18415,17150,2070,31191,1200,10,0,46,850,27397,14036,13361,6018.0,2872.0
0500000US17107,17,107,"Logan County, Illinois",2.16,2.64,24357,5820,1443,18364,4142,1410,27308,405,195,210,94,88,0,30,164,29,10605,10086,12677,12677,12172,505,0,10443,9502,887,43,310,177,1043,21.0,9492,2072,589,19,66358,84267,25128,24486,642,27713,13493,14220,966,23807,1483,18,4,18,1287,22169,10626,11543,4377.0,1446.0
